4630	4422
6984	4144
1508	1596
4822	6517
6266	4144
5903	5947
5945	3259
6938	6377
6969	1945
2406	1945
105	1945
5503	1945
1263	1596
5362	3506
1735	3506
3105	6205
5791	6831
208	6205
6914	1945
6431	8333
6833	8333
638	8333
1368	8333
5245	2591
5811	8416
1158	8416
2119	3546
5903	1022
6696	8395
2346	4862
2345	4862
6748	7806
4557	7806
208	4862
4681	101
5265	101
6841	1876
6881	1876
4831	5856
1582	86
4630	4772
4794	2773
2790	1876
409	234
5049	2347
4726	2347
1006	2772
6943	6144
2576	6144
2660	6804
1861	7981
3109	5016
3075	5016
4059	2167
4060	2167
2836	5016
3765	3910
3371	808
1735	7502
6538	3823
6537	3823
1708	809
309	807
1050	1023
2898	1023
2546	1023
927	1023
2040	2093
2041	2093
4112	4441
2336	4441
767	2093
3355	7981
6520	7912
691	7912
252	3312
5896	248
5240	5934
3769	7525
5042	7522
1639	1774
1158	6143
6135	213
5794	1721
4016	2918
5586	7128
3863	7128
4554	7127
1795	4180
3081	1978
3418	8274
4089	9277
2119	6312
1378	2556
7053	5469
3243	2548
208	5662
2342	3347
2343	3347
2601	177
659	177
3418	3723
3392	2555
6873	3184
2703	336
2144	6138
5004	7859
5010	7859
1007	2148
4782	2239
6984	5256
2187	333
2412	5181
2412	5177
3717	456
4861	6805
275	6323
860	6515
4129	6805
1735	6805
6748	5989
2176	8078
2184	8078
6520	160
102	8078
74	8078
3348	6593
383	5988
5767	456
195	3131
4185	9063
6410	450
5489	9063
2016	4420
5865	4420
6318	847
6890	5453
7023	848
4956	5746
3906	9134
383	1928
6918	5746
4554	1366
949	5746
948	5746
5746	1366
1519	2752
1242	5082
4274	1366
1466	8179
1465	8179
2846	5045
3208	8837
6629	8837
7026	7354
2614	8687
2305	344
1185	1480
6943	1480
2523	1480
3851	1480
4412	157
4922	3438
2334	3007
3325	3895
287	3135
2626	1688
2530	1688
184	1688
1495	5000
2615	3007
3633	428
3738	211
1554	2376
3444	7710
3388	1633
6911	1419
53	1420
1204	3768
290	3768
3414	3760
2762	3768
528	4378
6350	3768
6843	3760
443	2576
4630	2577
451	2575
443	2575
3392	5576
5620	8305
1000	2399
1000	2397
6162	1419
6873	2397
1894	2558
3369	6426
659	329
5989	7508
392	556
2342	249
2343	249
6873	557
5897	4913
1185	414
6943	414
2523	414
2661	7972
4137	7971
6046	7015
5791	7015
6605	414
4085	6455
3371	7971
4922	7971
5911	9033
1158	593
2551	5973
6982	593
5010	4632
2339	5973
2338	5973
1466	4177
1465	4177
2938	5973
3187	5380
1905	265
4585	5379
4584	5379
174	1866
4259	1866
4040	1866
5760	7737
5506	5603
974	7577
2164	5396
2165	5396
6888	1866
6266	6565
2274	6565
6266	6015
2275	6015
5294	3121
5811	3121
2187	3121
949	7305
2095	1909
6742	2960
6624	2960
2247	3560
3034	3560
1006	2959
2115	3021
2118	3021
1457	5474
6367	9099
3392	7968
4879	5858
2625	3548
1783	3548
5620	3548
2614	8140
2117	6141
1529	9095
6911	9138
5542	5794
2338	5794
2855	7615
713	7606
5524	7606
3278	7606
5494	4048
4839	4048
5940	4048
5200	2495
5620	3802
6943	5145
1185	5145
2523	5145
1940	2501
7026	5649
2187	2649
6543	4778
2189	5145
2287	5145
2558	5145
2566	5145
2986	5145
3168	5145
4227	5145
4254	5145
5029	5145
5432	5145
5558	5145
5057	5145
3525	6792
867	8351
6407	8934
4578	1595
2788	3525
2263	4747
682	4748
681	4748
208	3331
2611	4746
4515	2611
2342	5918
2343	5918
6763	862
3418	862
6976	3503
6648	3503
4040	8375
314	3265
3000	3265
4593	8724
4635	8724
714	1938
208	6563
208	1938
3070	5446
815	1033
970	5736
2878	3332
4598	8953
6377	8953
2855	8321
6873	1196
1905	4919
1548	8431
7050	8431
308	5725
6599	5725
6984	5736
659	5724
6469	5724
4337	2820
2627	2819
2406	8432
2408	8432
208	5446
2615	8032
6176	6547
5294	6547
3442	4222
1795	4222
2788	1672
2797	4172
350	1885
709	1283
680	1283
6266	1885
6984	2196
2553	863
1263	864
2788	8472
3636	8472
3640	8472
2283	5531
724	3655
5049	5585
4323	3783
4322	3783
3464	1679
6268	3755
6267	4898
314	1679
2187	4899
5682	6891
4922	3647
1875	6890
2855	6684
7027	1739
5075	4303
1638	4302
5631	4759
5645	4759
659	8097
1006	4145
988	7799
7006	3403
5032	3403
6433	6546
4129	3403
2788	6545
4577	6963
5005	6963
1417	3861
3064	3861
507	3860
615	3860
642	3860
2523	3860
4027	3860
1185	3860
4028	3860
6943	3860
5216	3860
5861	3786
5681	3786
5318	4863
4922	990
3633	2922
2129	2922
617	8225
3506	8225
949	8225
3629	126
948	8225
6968	8994
2176	2542
2184	2542
2177	2542
208	7666
1072	8083
7059	8083
2385	8082
5561	6899
5559	6899
5248	6499
3265	3349
558	8081
159	5836
5612	7507
3392	8073
548	4440
5911	4440
6911	7507
3241	8413
4598	50
6128	3336
4705	50
208	8413
294	2844
1868	9165
3668	1251
2199	9055
718	7466
5417	3743
839	3561
2342	2765
2343	2765
6196	2816
6196	2817
2740	2815
6556	2815
2101	4480
257	572
4288	3818
3975	3817
1639	99
3418	4480
2244	572
1708	572
1905	171
3960	3130
2909	99
2171	2143
1007	3129
3933	8933
1520	6866
6987	26
6205	27
6268	5085
5084	2780
75	8419
2831	8419
2305	3956
1990	3835
6266	2671
659	4157
3407	5791
3953	5792
5969	5792
5776	4904
3668	5790
6802	8719
2788	7431
6802	8718
2631	7455
1019	8853
2464	8853
3175	8853
3481	8853
6101	8853
5825	8295
5948	538
2861	4789
1041	4789
2504	4789
4827	4789
3772	8862
1222	2771
1007	2771
1893	2771
2048	2771
2634	2771
2737	2771
2830	2771
3342	2771
4115	2771
4205	2771
4542	2771
6873	2771
208	8861
678	1744
2503	1744
2904	1744
3032	1744
5436	1744
5504	1744
5924	1744
6147	1744
6487	1744
2293	1744
6266	1744
2836	4789
2616	648
1928	8219
849	8217
383	8218
2851	8590
2635	7599
5042	8588
3940	1166
2746	1166
4806	1166
5330	3707
2330	9275
1145	6824
999	6824
5561	6874
5559	6874
3975	7187
2804	1352
2805	1352
326	3260
349	3260
1346	3260
7065	3260
6245	3260
6500	3260
7117	3260
1473	7187
3048	8568
5936	6824
2724	6824
2725	6824
0	6824
5560	1352
5561	1352
5559	1352
3668	6163
4576	3270
4306	2790
5312	3333
1527	3361
5049	573
3722	607
714	7056
2179	910
5791	3361
2342	7057
2343	7057
2660	5575
1795	3412
3442	3412
6641	909
3709	6050
1978	6050
4111	6050
1185	6050
1977	6050
7037	6050
2616	3657
7026	909
2294	6115
1959	3657
659	6114
5611	3530
5681	9001
3593	2490
968	8104
794	8104
2187	7809
3114	6217
5573	6414
6977	8261
6977	3249
7004	3249
7004	3267
3633	6414
3873	169
5306	5909
5327	5676
4598	5907
5837	5908
5825	148
4577	3979
137	3979
136	3979
1877	3979
5019	1937
2320	7699
5204	2768
2611	4848
1882	6487
208	6562
1496	3467
4237	3735
2490	5330
2745	3736
2305	3964
3468	3634
4759	3736
6267	3467
659	6710
1378	3467
2062	217
3833	6487
393	7656
208	5330
2321	7657
3507	7656
1179	8773
5825	7145
6371	3239
1590	5237
1589	5237
4232	2182
401	8423
3437	6690
3169	6566
5791	6566
3360	8875
3396	8421
5825	7611
590	8584
3551	8584
1600	8991
2303	8991
4877	8991
4892	8991
5554	8991
5651	8991
5929	8991
6229	8991
6759	8991
6796	8991
6971	8991
5791	8991
3169	8991
1478	3264
2136	4061
3519	6690
2330	8258
6977	32
6346	8461
3418	8300
6234	8258
2412	8258
383	6188
6268	6188
2762	7324
797	23
3238	23
796	23
5869	5066
1096	7050
6924	3316
659	4957
3763	4666
3646	8213
1271	4666
1267	4666
1268	4666
3418	7732
5289	7899
3088	7899
1590	7864
782	7864
945	7864
998	7864
2587	7864
3276	7864
4541	7864
6814	7864
1589	7864
5767	7415
465	4953
467	4953
466	4953
4867	7864
1000	7864
6302	22
1185	22
2525	22
7037	22
2523	22
5776	767
3442	767
6747	2313
62	4078
1546	767
1478	7900
1476	7900
6268	4078
6432	7900
3915	3582
1374	339
6137	5674
4090	6686
3802	7444
6129	343
2762	1304
3833	7623
290	7623
2360	7623
588	7623
1426	7623
2792	7444
4459	1304
5825	5184
5280	7635
2856	4477
3611	2186
3525	2521
383	2185
3581	4085
208	1119
2917	1120
1458	1520
5008	981
2044	871
618	871
3057	1119
2646	6107
5455	6107
3698	7288
5204	7288
3694	7288
3507	7287
4344	7055
2260	871
205	4335
2762	3776
5825	7451
4457	3301
4681	3302
5825	6526
6205	4084
4425	4342
4426	4342
3070	7761
4843	7761
4842	7761
4477	3108
4476	3108
5755	8541
6297	1393
666	7895
2533	5169
4997	3833
1581	7895
6162	7895
2089	7428
960	3318
1438	3318
1823	3190
208	6810
6266	1392
4949	3586
1709	3586
2917	6420
4983	4476
4978	535
1088	524
5203	524
6897	2863
3411	1349
2245	631
3584	5912
1486	6
4258	6
3633	1512
1426	1512
5889	1512
5254	7346
2836	6942
5791	7345
2957	7345
5417	5202
5766	5202
1858	5202
5677	5202
1929	4016
5455	4017
6267	3545
5593	4153
5592	4153
2580	8269
5444	8269
446	8269
3396	8269
291	6996
2969	6996
6181	6368
6977	6369
4924	5754
5776	4307
2498	2831
2305	4628
2644	9030
383	7146
5350	6897
208	4293
1875	6898
2361	2217
2156	2216
3400	7554
6805	7554
6207	7554
185	882
5453	882
53	881
5825	7696
6407	2472
7008	2472
2366	1991
3833	845
1520	1991
5791	8150
4321	7283
666	7298
5014	4524
1369	1957
2038	4524
588	4524
1739	999
3396	2875
6295	1000
2795	1137
6738	1137
6708	1136
2898	1136
1882	8442
6508	1003
919	2187
2660	2187
4739	1091
5682	1622
659	7197
7026	3293
201	4327
6230	4327
1691	4326
2547	4275
2517	4275
6203	6713
6450	5844
5036	1165
5557	5119
7102	838
1129	834
357	8076
6691	9113
5212	8669
1843	644
4794	9081
2333	3018
5574	2370
3491	5525
858	5523
1129	7006
6380	7488
6408	7488
4075	7063
309	7062
7030	3447
5574	1989
4569	7946
4465	1285
6461	7946
5681	7061
331	7487
3530	7487
5002	3446
3668	1285
4845	1285
4689	2868
4688	2868
4793	7278
360	7278
1819	7278
1918	7278
3799	7278
4849	7278
4999	7278
5569	7278
6981	7278
4794	7278
5943	7279
6329	7487
7037	7487
6635	1127
445	1502
439	1502
6268	58
446	1126
2151	5203
6268	57
4901	7816
2657	7816
6908	7816
3203	3242
4507	1800
2278	7815
6605	5203
4772	3242
2282	3246
4576	9236
5440	9235
7109	5605
280	5605
5987	4088
6910	1240
4779	873
7089	873
3921	873
5074	873
1071	873
3918	873
691	3025
5448	5604
3072	4783
4718	6585
5852	5663
5851	5663
1947	6584
1936	6584
2292	4782
5242	6583
777	3276
5332	7647
5329	1244
5776	7647
2275	3077
5988	8373
5008	5434
2611	8659
3850	2154
5218	7610
1654	2153
3405	6865
2333	1253
3321	8659
2035	8659
208	8576
1280	4514
1055	4514
5002	8248
3450	8248
2309	1985
1373	8741
1326	8741
6485	8741
4255	1387
6961	1385
6309	8296
5299	6737
309	8296
6704	6737
4440	5450
2496	6737
5902	8318
6437	2852
2742	3660
6960	4513
6236	4513
80	8450
2628	2852
5574	8581
3934	8581
6768	8581
6202	2852
5998	2852
5583	954
4093	954
1708	8504
2244	8504
1369	7094
2151	5087
1166	3845
2723	8007
5787	1072
5786	1072
446	4036
5173	5088
1925	218
1922	218
5682	4187
4794	1356
2059	3570
2212	6344
3448	6344
3542	6344
3208	3918
2196	799
1735	1970
7041	798
4075	3917
5002	2426
6268	159
4776	2726
6332	2726
6310	2726
5736	7207
3396	7207
6987	7206
5988	6380
5852	4195
5851	4195
2289	4195
3743	4195
2409	5906
6149	6949
1273	6949
2319	6501
5813	6380
3499	5906
6704	1002
1161	1001
1640	1001
6484	1001
6704	1001
996	8846
6115	3263
2188	2071
3346	2282
4470	2282
5791	5691
1797	6002
6113	2406
6112	2406
6460	6751
3884	6158
2105	7265
2105	7264
4457	6158
5563	8846
6287	8846
3710	8846
2105	7263
5686	6751
2311	1895
659	731
2731	959
5780	7802
667	4896
2480	4896
6020	741
3350	1895
3475	7908
4735	7706
6235	7706
5870	7908
6992	6258
2950	6259
6938	7547
5447	2639
1655	7547
2374	6522
1920	7236
966	7584
334	5998
886	5998
2816	5998
6581	5998
3362	5998
4481	5998
6564	5998
3458	7936
5855	7936
2321	2640
412	1653
2755	7843
4413	6967
3391	7843
3422	7843
5826	7236
4673	7353
5988	7236
2080	3473
5482	3473
5262	7353
700	7353
2188	6521
2740	710
5277	44
5268	44
4351	1405
522	6049
714	5795
73	1404
993	1404
1398	1404
1621	1404
1727	1404
2610	1404
2624	1404
3503	1404
4438	1404
5066	1404
5165	1404
5541	1404
964	1404
2751	1404
3158	8175
3159	8175
2333	8174
3183	5795
3420	5607
6546	787
6549	787
7037	5607
1947	5795
1936	5795
7009	7132
5530	2318
5643	5607
4459	4344
2262	1404
6987	7131
7041	6048
6205	5884
427	7374
4600	124
5121	124
151	7374
5339	8913
6874	7195
858	8270
3643	7195
5344	8552
5181	8552
5343	8552
2633	8552
3469	2029
3872	8913
1736	8552
4794	7013
7046	8556
5356	8098
5335	8098
2319	508
718	8566
629	4521
5845	7012
3646	9067
5988	5080
865	5917
4829	1549
767	5151
5681	7626
6045	1666
5314	7626
2292	6969
659	7213
3433	5805
5411	7213
4137	7213
4630	2657
738	6969
4738	3520
2531	1616
2105	6954
3360	1781
2275	6633
2801	6633
660	6630
1159	6630
1269	6630
1621	6630
1743	6630
1917	6630
2032	6630
2142	6630
2163	6630
2275	6630
2927	6630
3259	6630
3700	6630
4178	6630
2801	6630
2800	6630
847	6632
4671	6632
540	1782
555	3951
3673	3951
678	3950
3628	4250
3955	4250
2777	6269
1981	1445
6438	1446
5454	1446
4013	3535
2278	4249
5852	1445
5851	1445
3290	916
5257	3037
5460	3038
5258	3038
5257	3038
1032	915
3290	915
5008	9047
3257	966
4250	9047
4249	9047
5989	9047
6354	965
6123	8735
4794	7196
3453	7672
3676	7672
3665	7672
3418	7671
6868	6716
5008	6715
2423	1034
2475	1034
5333	4152
3287	3590
3065	3589
7041	4151
3249	8035
6407	3588
2510	5916
5304	2275
3413	2275
5988	7501
4646	4417
2253	3750
5126	1857
5201	1856
5339	2572
1380	2572
1379	2572
1378	2572
2815	4416
5622	2572
5337	1232
4506	1232
5342	1232
6452	5632
3065	1232
6264	361
6987	1232
2772	8726
2785	8726
3399	5632
3492	4280
4459	6554
3632	4077
894	4077
4598	4077
4599	4077
5489	7119
751	7119
2884	7119
224	7119
3348	6743
6812	2159
5602	784
1468	1327
6648	2158
767	1327
1501	3496
1579	2904
6991	2904
3930	1327
4709	6742
4574	2597
2254	2597
6205	4724
4426	2597
4425	2597
1487	8141
4139	6039
3385	5564
3047	692
3360	692
1736	1742
5568	7822
3455	7822
1300	2523
966	8267
205	8267
590	7191
4457	7212
2097	5565
5503	5565
2098	5565
2939	1858
603	2711
2081	2711
604	2711
859	2710
4675	8003
4732	8003
2602	8002
4774	8002
5740	1919
5751	1919
5745	1919
1528	5143
1529	2255
2319	6285
1528	5142
6987	6148
3549	8148
3548	8148
2777	6290
1709	5142
4459	2699
3518	1920
501	4068
2066	4741
6195	4741
7086	4741
4876	4741
226	4741
2072	4741
6166	4741
3669	4741
3214	4741
758	4741
5481	4741
4815	4741
5472	4741
312	4741
2319	6287
5623	5406
1318	1761
3363	4971
1179	7229
6407	1526
4598	4983
6842	3598
6599	3810
6842	3599
2298	5341
163	7024
1736	7469
5618	7469
3396	7469
5329	7024
233	7853
5691	7853
275	7854
4389	6405
5022	6594
5051	6594
6938	7356
3290	2539
3391	5648
3422	5648
2406	8882
2408	8882
6591	933
5652	932
3274	932
112	4409
5797	587
1879	6705
2305	6705
5511	587
2887	3487
6778	3487
7041	3488
4294	6433
3546	7023
3433	4688
828	3607
4261	3608
3786	3608
7114	5891
6648	8570
4620	7027
6549	1812
6828	2708
2028	2709
4620	3055
5447	7632
2151	6855
5280	7637
4625	1568
1963	5839
848	1543
1484	9008
1607	3936
4310	3936
7065	1577
2510	1577
1650	8263
4993	9232
5294	9232
6750	6842
4592	4273
1741	3354
6399	3354
6990	5172
4568	3353
6058	5172
6061	5172
3296	5172
5677	2934
3360	3636
5991	2305
4914	3921
4953	3921
6472	6354
2292	1801
5988	1620
7102	1801
6991	7687
6399	3351
4195	8806
6733	8806
1193	2560
1637	6443
3680	8887
5028	6307
104	6306
6473	5635
5698	6817
6473	5634
2864	4590
6063	7476
776	7757
2912	7477
2764	7477
2864	7759
4918	6816
5309	6816
4052	6816
5256	6816
3494	423
5643	416
930	6816
901	7475
5739	4509
5663	4509
1208	4509
5553	8591
772	4271
6712	4271
1076	4271
7041	4269
1574	8591
5002	9
6925	4225
2516	3206
2105	642
2105	641
2643	5733
2769	8336
3704	8336
1575	1083
3822	1083
6645	1281
683	1281
2367	1281
4510	1083
4707	1083
2389	8335
4667	8335
6927	5021
3794	8335
6707	8335
816	1083
5529	1083
3570	5022
3632	6814
2254	6814
1735	2266
1998	4607
401	3751
278	6701
3713	8521
6439	6701
4920	8521
2183	9036
3396	5326
146	4178
1662	8116
2183	9035
6815	6230
6235	9035
5406	1753
5407	1753
6002	6714
6003	6714
4579	6714
6407	48
6535	6610
3361	4769
5380	4769
215	1917
99	1917
5837	6609
6008	7983
6051	5955
5568	6451
5600	6451
4459	5956
5600	6452
5144	2165
5143	2165
6439	1219
6268	8108
6885	4985
6008	6800
5764	4985
632	1121
5348	1121
3876	4532
4459	5408
7041	6293
5870	3215
220	1271
5437	5471
3999	6182
367	5146
3433	1099
6961	5532
2715	1088
2712	1088
5471	6829
5858	4044
5869	4044
3106	1066
3360	7189
5922	7189
5572	2544
62	2567
509	3309
3262	3309
5312	3309
508	3309
1606	394
3186	394
3217	394
3837	392
2957	6203
6987	1702
3433	6830
2545	1270
1529	7107
2229	4536
1462	2621
985	4536
6099	2622
3041	2322
4232	2188
2475	9142
6049	2352
2892	7139
1974	7814
428	9141
112	2351
3905	2351
5728	9141
4141	465
2866	8810
4328	2622
1422	4536
5682	5249
2829	1815
5349	8159
6944	8159
5615	8189
1679	1504
4207	1504
2000	5410
3023	5410
1084	5410
6139	2235
6738	2940
4730	3444
5677	2924
3848	2334
6407	5409
3360	2939
5636	2939
4062	1108
2151	6211
1214	7203
2787	7203
3390	7203
3447	7203
3821	7203
3976	7203
4755	7203
5076	7203
5211	7203
6013	7203
6525	7203
433	7203
5612	7203
1441	7203
1542	7203
3788	6901
3238	7204
3016	8671
2116	4675
5365	4675
5671	8468
6648	7218
2194	5395
4386	6852
4733	9150
6499	5007
5822	1840
6621	1839
2747	6395
1616	6541
6647	7017
2538	6544
6524	2839
3485	3031
3316	2096
659	1229
2305	5552
896	1369
3360	2271
3635	7951
2666	5765
2180	2448
2024	5809
2666	5764
2362	7630
2201	7630
673	7630
1143	7630
5083	549
6757	6878
4861	549
469	549
675	5251
674	5251
675	5252
674	5252
861	4721
1848	4721
1877	4721
4687	8452
3399	4721
6123	3392
4923	4721
3840	4764
1047	5126
6391	7036
3321	1247
2035	1247
911	4770
3261	2447
6681	3062
6680	3062
827	3076
2074	2304
5862	4790
3648	7950
5991	7126
3084	3689
823	4790
2419	4910
765	2693
486	2693
818	2693
4851	5083
1427	6162
6553	4792
5050	5464
2683	9158
1584	5084
272	6098
5815	7800
4600	1611
6914	5478
6358	670
2622	2869
6861	2017
2996	670
6251	7828
4146	7511
6292	7511
1689	8088
1708	8087
4459	7510
2743	2281
3163	2661
5271	5162
5374	1489
3693	5161
2779	5161
1735	8325
6910	615
6910	107
5666	608
6762	6837
3418	608
6205	8325
6597	6088
5303	6088
7113	6088
4444	942
6950	608
787	7004
2249	7004
3234	7004
2136	7004
1435	7004
3029	7004
3806	7004
3454	1584
285	5239
2329	5425
6529	2476
6407	2134
2373	5238
6648	5238
4328	1584
5972	6065
505	4459
4175	9003
1179	2471
944	4460
5846	6621
3436	8645
3632	8645
3440	6617
6613	6616
6395	6503
1622	6064
2870	5125
246	2294
248	8135
250	8135
12	8135
2372	14
5643	1043
