5864	7230
5864	4252
5864	5913
5864	6100
6100	7230
6100	4252
6100	5913
6100	6100
1721	522
1721	7074
1721	1721
8006	522
8006	7074
8006	1721
7301	522
7301	7074
7301	1721
266	522
266	7074
266	1721
7073	522
7073	7074
7073	1721
8080	522
8080	7074
8080	1721
1566	2300
1566	3081
1566	8189
2300	2300
2300	3081
2300	8189
8189	2300
8189	3081
8189	8189
3529	3546
3529	4565
3529	4553
3529	4115
3529	6312
3529	9214
3529	7729
3529	5207
5226	3546
5226	4565
5226	4553
5226	4115
5226	6312
5226	9214
5226	7729
5226	5207
6312	3546
6312	4565
6312	4553
6312	4115
6312	6312
6312	9214
6312	7729
6312	5207
9214	3546
9214	4565
9214	4553
9214	4115
9214	6312
9214	9214
9214	7729
9214	5207
7913	3546
7913	4565
7913	4553
7913	4115
7913	6312
7913	9214
7913	7729
7913	5207
7729	3546
7729	4565
7729	4553
7729	4115
7729	6312
7729	9214
7729	7729
7729	5207
3546	3546
3546	4565
3546	4553
3546	4115
3546	6312
3546	9214
3546	7729
3546	5207
4553	3546
4553	4565
4553	4553
4553	4115
4553	6312
4553	9214
4553	7729
4553	5207
667	3546
667	4565
667	4553
667	4115
667	6312
667	9214
667	7729
667	5207
5207	3546
5207	4565
5207	4553
5207	4115
5207	6312
5207	9214
5207	7729
5207	5207
4115	3546
4115	4565
4115	4553
4115	4115
4115	6312
4115	9214
4115	7729
4115	5207
4565	3546
4565	4565
4565	4553
4565	4115
4565	6312
4565	9214
4565	7729
4565	5207
2065	4461
2065	2065
5004	4461
5004	2065
8986	4461
8986	2065
653	4461
653	2065
1512	1512
1512	2065
2065	1512
598	598
4679	8388
4679	2947
4679	7274
4679	2065
4679	818
4679	4679
4679	8626
4679	1314
4679	6561
4679	6968
4679	5461
4679	1118
4679	8333
2065	8388
2065	2947
2065	7274
2065	818
2065	4679
2065	8626
2065	1314
2065	6561
2065	6968
2065	5461
2065	1118
2065	8333
8333	8388
8333	2947
8333	7274
8333	2065
8333	818
8333	4679
8333	8626
8333	1314
8333	6561
8333	6968
8333	5461
8333	1118
8333	8333
6968	8388
6968	2947
6968	7274
6968	2065
6968	818
6968	4679
6968	8626
